mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
CNPY4,hsa-mir-222,-0.384583475,0.001431346,0.022365301,0.640163872,0.000567726,0.025527188,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5240715373347857,10.829865778156416
ZDBF2,hsa-mir-891b,0.313734197,0.010311345,0.095586445,-0.589907938,0.001910965,0.052136824,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6608205416537748,118.69162461524981
SHMT2,hsa-mir-935,0.34995757,0.003971317,0.048528349,-0.577955061,0.00247949,0.060522794,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.7792851640168317,1.6534657441009801
GATAD1,hsa-mir-589,0.341369374,0.005030021,0.057632863,-0.616813625,0.001023465,0.036366046,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.9109008994878132,1.5907800827445417
UNK,hsa-mir-323,0.433881595,0.000273133,0.005901871,-0.554581993,0.004014625,0.079042791,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7398167679186918,0.7790574031780324
C5orf62,hsa-mir-98,0.339265502,0.005324609,0.059990347,-0.57860463,0.002445261,0.060016854,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.3816927062504767,0.5447142534963656
GRIN3A,hsa-mir-2355,-0.328038616,0.007168274,0.074178118,0.550265133,0.004371933,0.082966479,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3071238844479327,1.4136125052112338
PKDREJ,hsa-mir-141,-0.342490388,0.004879006,0.056384091,0.56169119,0.003480059,0.073022605,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2620535892379749,4.5453176708474565
TTLL6,hsa-mir-1266,0.323678153,0.00802277,0.080342973,-0.648869232,0.000450102,0.02214297,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.1110937101329617,1.5771933549472101
STEAP2,hsa-mir-200a,-0.400302808,0.000867307,0.015101526,0.637862325,0.000602957,0.026435771,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.830195387833569,0.6946692350111816
ST3GAL2,hsa-mir-378,0.325584933,0.007638732,0.077619302,-0.569876347,0.002940538,0.066503276,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.8048706281871156,0.7375206885545217
TRIM52,hsa-mir-496,0.347939718,0.004200506,0.050580082,-0.611204231,0.001171131,0.039321963,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5815808508893046,1.1517569498353035
RUFY2,hsa-mir-424,0.401487329,0.000834341,0.01463803,-0.576845547,0.002538902,0.06133107,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.600802554774734,0.8452863242821164
SPAG17,hsa-mir-204,0.546848884,2.03E-06,8.42E-05,-0.554355978,0.004032699,0.079260818,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.24072960064303042,0.10297163414087614
ATP6V1B2,hsa-mir-625,0.336356256,0.005756991,0.063419223,-0.642647903,0.000531718,0.024536562,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6538723704627502,1.1376509698881738
ATMIN,hsa-mir-873,-0.318436382,0.009166739,0.088196207,0.603819215,0.001393241,0.043460983,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.378701223181657,0.9302266631592804
S100A6,hsa-mir-378,0.323538733,0.008051501,0.080539998,-0.620717897,0.000930424,0.034425381,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.4403680489425524,0.7375206885545217
SLC26A4,hsa-mir-10a,0.356520913,0.003300594,0.042291632,-0.618755369,0.000976236,0.03542254,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.4037405158314593,1.767051532037896
RAD1,hsa-mir-203,-0.354377215,0.003507655,0.044225387,0.620140435,0.000943707,0.034737533,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.7753807565580506,0.4947712619017015
MATN1,hsa-mir-1251,0.326278946,0.007503,0.076629156,-0.565835832,0.003197229,0.069695799,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7722423500450719,0.036082091131735446
DNAH17,hsa-mir-940,0.422096772,0.000415377,0.008332053,-0.572069594,0.002808695,0.064856416,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.18331082038360894,0.8244011191428098
HOXD11,hsa-mir-211,0.523967046,6.33E-06,0.000232922,-0.631133883,0.00071704,0.02950987,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.2045109213434305,4.6457015780375635
ASCC1,hsa-mir-182,-0.423370544,0.000397266,0.008033912,0.581749982,0.002285154,0.057749635,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.4933332645666889,9.028667382790683
MORN3,hsa-mir-182,-0.44112378,0.000209487,0.004735002,0.626457004,0.000806935,0.031729352,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.26837283526504163,9.028667382790683
DSN1,hsa-mir-197,0.609777731,5.50E-08,3.17E-06,-0.583795333,0.002185915,0.056298737,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.4654179902512454,0.8427340131072207
NT5DC3,hsa-mir-10b,0.328008358,0.007173917,0.074219358,-0.5548441,0.003993751,0.078786676,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2129968605660382,0.787873988604748
ZNF300,hsa-mir-204,0.356138112,0.003336752,0.042634083,-0.717367065,5.44E-05,0.005750556,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2418257352291115,0.10297163414087614
KDELR1,hsa-mir-185,-0.324707358,0.007813436,0.078882938,0.658840679,0.000341922,0.018791071,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.4565539897956377,3.0471704904029338
NFATC4,hsa-mir-378,0.44454508,0.000184427,0.004260783,-0.750635296,1.54E-05,0.002465396,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5599947802534742,0.7375206885545217
TBC1D1,hsa-mir-141,0.316617786,0.009595572,0.091024966,-0.646239748,0.000483162,0.02313891,targetprofiler-NO,targetscan-Yes,miRanda-NO,4.2029496905400965,4.5453176708474565
DOHH,hsa-mir-335,-0.342364973,0.0048957,0.0565239,0.58334418,0.002207482,0.05666659,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.103905283398661,0.28764613941973094
IRX3,hsa-mir-424,0.482997989,4.00E-05,0.001164836,-0.544868163,0.004856096,0.087866573,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.12021578051581593,0.8452863242821164
LOC388692,hsa-mir-585,-0.361072503,0.002896609,0.038332965,0.739727344,2.38E-05,0.003272031,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.199694631027454,0.2861016876412144
PPP1R9A,hsa-mir-193a,-0.391737734,0.00114298,0.018760671,0.546471758,0.004707735,0.08637847,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5831973457867483,0.5861734096629486
SHISA4,hsa-mir-1976,0.501812393,1.77E-05,0.000573038,-0.549914176,0.004402126,0.083294601,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.46937340564198643,1.3372446678324954
GDPD1,hsa-mir-497,0.368672795,0.002319416,0.032432468,-0.575010014,0.002639854,0.062697753,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.41799037391504607,0.2788745175324411
ENO2,hsa-mir-708,0.518149745,8.35E-06,0.000297359,-0.624873237,0.000839508,0.032439619,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.2236498206217838,0.5563497455768013
PGGT1B,hsa-mir-204,0.355722016,0.003376454,0.042998641,-0.595551113,0.001683955,0.048525781,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8837429058611505,0.10297163414087614
TCTE3,hsa-mir-411,0.389407386,0.001230561,0.019884917,-0.642391642,0.000535339,0.02464914,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.7363612698969619,0.5879532179122532
DUSP4,hsa-mir-378,0.395852795,0.001001952,0.01691608,-0.552651819,0.004171207,0.080815598,targetprofiler-NO,targetscan-Yes,miRanda-NO,4.5569277408849045,0.7375206885545217
GGT6,hsa-mir-10a,-0.365607199,0.002538541,0.034724329,0.542635813,0.005069175,0.090024247,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.9476204967043108,1.767051532037896
INSR,hsa-mir-424,-0.34115666,0.005059137,0.057869769,0.543374385,0.004997823,0.089338502,targetprofiler-Yes,targetscan-NO,miRanda-Yes,2.3831674418654547,0.8452863242821164
CLIP2,hsa-mir-378,0.427576134,0.000342462,0.007118673,-0.58978559,0.001916164,0.052214824,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7484114842525368,0.7375206885545217
CTSB,hsa-mir-1271,0.610859501,5.13E-08,2.98E-06,-0.534445229,0.005919707,0.097706384,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.2200565160638086,0.3975005453593742
ALDOC,hsa-mir-345,0.434255388,0.000269457,0.005838001,-0.543287213,0.0050062,0.089415658,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7418606321785641,0.5437834076383681
C12orf24,hsa-mir-197,0.603043641,8.39E-08,4.67E-06,-0.553852155,0.004073237,0.079729014,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.5345281872870024,0.8427340131072207
FAM65C,hsa-mir-377,0.638550926,8.00E-09,5.41E-07,-0.691762634,0.000127986,0.010105978,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.3155407011301478,0.5793353782878355
CRIPT,hsa-mir-1226,0.351508819,0.003802733,0.046982908,-0.56307172,0.003383585,0.071910974,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.5067543201343305,0.5289290442010846
MUC15,hsa-mir-656,0.605855578,7.04E-08,3.97E-06,-0.57218449,0.002801929,0.06478252,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.03369879079932128,0.9405938351178694
PLEKHH1,hsa-mir-326,-0.411808939,0.00059164,0.011098397,0.63669753,0.000621498,0.026920042,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.826984771104962,0.3932757190292905
PFKFB4,hsa-mir-378,0.48618164,3.49E-05,0.001037377,-0.712623151,6.42E-05,0.00640857,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.0329548299227476,0.7375206885545217
AMPH,hsa-mir-136,0.996197219,0,0,-0.651312144,0.000421168,0.02127344,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.09317041875245533,0.38823669465890376
ZNF334,hsa-mir-154,0.338709501,0.005404959,0.060633321,-0.600346551,0.00150961,0.045553067,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.8765522221789491,0.6189748451178642
ECT2,hsa-mir-3074,0.458056012,0.000110031,0.002758088,-0.624131134,0.000855158,0.032775228,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.5611870927322682,0.5347512002607145
SH3KBP1,hsa-mir-891a,-0.343738344,0.004715613,0.055019726,0.60123208,0.001479171,0.045035055,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.1296058215556142,240.28879859525105
RHOT1,hsa-mir-186,0.384455189,0.001437066,0.022436856,-0.559441285,0.003642284,0.074969089,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.7126543804632005,0.8739150308976713
DSP,hsa-mir-186,-0.377744208,0.001766587,0.026302968,0.573169752,0.002744478,0.064065131,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.9512515842782585,0.8739150308976713
EMID1,hsa-mir-675,0.441637094,0.000205538,0.004662497,-0.690211525,0.000134427,0.01044763,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.25971928949917755,0.051548155957586196
GCNT2,hsa-mir-335,0.400359757,0.000865695,0.015079476,-0.60469547,0.001365127,0.042957363,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5519843191032674,0.28764613941973094
ZNF738,hsa-mir-1262,-0.330867491,0.006657556,0.070410984,0.643760126,0.00051625,0.024117619,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.0555117701319814,1.141544518086633
CEACAM21,hsa-mir-222,-0.352993508,0.00364736,0.045533182,0.53515675,0.005841359,0.097023811,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.8052526797811009,10.829865778156416
CPSF4,hsa-mir-766,0.382154449,0.001543214,0.023711008,-0.637510979,0.000608499,0.026575825,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.3570163353854583,2.0858630580175337
SLC9A3R1,hsa-mir-181d,0.392725209,0.001107595,0.018305171,-0.715042653,5.90E-05,0.006065969,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.6252590246118428,0.32684455728148476
CAMKK2,hsa-mir-335,-0.316995879,0.009505006,0.090443998,0.683095339,0.000167766,0.012065435,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.6285548963181355,0.28764613941973094
CAMK2G,hsa-mir-23a,0.52097287,7.30E-06,0.000264424,-0.579664563,0.002390272,0.059224094,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.47778901703699733,0.7216925047573296
PCGF6,hsa-mir-92b,0.457880855,0.000110786,0.002774086,-0.552493991,0.004184236,0.080965286,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.45130306517181296,1.2253930408807046
RRAS2,hsa-mir-935,0.431822691,0.000294213,0.006277866,-0.642001969,0.000540886,0.024810108,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.45201807119311566,1.6534657441009801
GRHL2,hsa-mir-1271,-0.325588557,0.007638017,0.077614048,0.62020688,0.000942171,0.034712042,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.250926341829846,0.3975005453593742
CAMK2A,hsa-mir-193a,0.344340189,0.004638557,0.054361785,-0.589664972,0.0019213,0.0522695,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.06815584581907852,0.5861734096629486
XYLB,hsa-mir-193a,0.623977361,2.18E-08,1.36E-06,-0.658340194,0.000346754,0.018948085,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.12693096431259637,0.5861734096629486
BCL2,hsa-mir-1307,-0.418404668,0.000472209,0.00925159,0.576664767,0.002548696,0.061461366,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.07280819127738,1.298252006969118
C8orf34,hsa-mir-1251,0.374376628,0.001956243,0.028428791,-0.734853792,2.87E-05,0.003710608,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5157617452104332,0.036082091131735446
ABCC6,hsa-mir-1262,0.322178568,0.008336548,0.082546248,-0.570348538,0.002911717,0.066121601,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.0854589426021426,1.141544518086633
CXorf57,hsa-mir-889,0.36010029,0.002978995,0.039140067,-0.542010375,0.005130267,0.090600407,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.04516085812104278,0.6826614751432003
GABRA2,hsa-mir-592,0.640710522,6.87E-09,4.69E-07,-0.552786881,0.004160085,0.080690649,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.01178435110176955,2.0579267405545716
CBX2,hsa-mir-378,0.623030674,2.32E-08,1.44E-06,-0.809023751,9.81E-07,0.000369219,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5857603897606154,0.7375206885545217
TRIT1,hsa-mir-377,0.757443835,1.83E-13,2.42E-11,-0.550921646,0.004315922,0.082419309,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.4362520049227302,0.5793353782878355
TSPAN3,hsa-mir-31,-0.320731212,0.008649508,0.0846877,0.567475295,0.00309087,0.06836739,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0124552349316602,0.8368724603851131
CDCA7L,hsa-mir-1251,0.578290074,3.67E-07,1.80E-05,-0.667442649,0.000267562,0.016152716,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.7760860428530907,0.036082091131735446
CNPY3,hsa-mir-222,-0.467862054,7.46E-05,0.001981722,0.73353094,3.02E-05,0.00383935,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5640105305668646,10.829865778156416
VWA5A,hsa-mir-204,0.528905209,4.99E-06,0.000188401,-0.629518208,0.000747062,0.030220553,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.3206476791199799,0.10297163414087614
ODF2L,hsa-mir-182,-0.410566317,0.000616997,0.011487211,0.58485092,0.002136155,0.055547412,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.3703536009952147,9.028667382790683
PSMD5,hsa-mir-1266,-0.381185448,0.001589991,0.024268541,0.600076427,0.001519001,0.045711518,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6714652567565226,1.5771933549472101
DDX52,hsa-mir-26b,0.377662169,0.001771004,0.026353073,-0.542582192,0.005074389,0.090076482,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.6740083757820994,0.3835812740586469
HECTD2,hsa-mir-484,0.329303939,0.00693574,0.072475992,-0.614786563,0.001074858,0.037451252,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.4085660454225818,0.906644944768702
ALDH3B1,hsa-mir-132,0.837025095,0,0,-0.542436195,0.005088607,0.090209986,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2648950144097165,0.42532602610907083
C5orf28,hsa-mir-1226,0.429317668,0.000321862,0.006765433,-0.544219137,0.004917252,0.088520058,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6817882230848263,0.5289290442010846
LGI2,hsa-mir-940,0.510134226,1.21E-05,0.000412657,-0.643611954,0.000518288,0.024167516,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.15273096828387706,0.8244011191428098
GEMIN6,hsa-mir-23a,0.528541516,5.08E-06,0.00019138,-0.663668057,0.000298243,0.017258116,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.7249894459698463,0.7216925047573296
SKA2,hsa-mir-337,0.548621469,1.85E-06,7.76E-05,-0.550253052,0.00437297,0.082982117,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.634453656992576,0.7726605721797375
AMIGO3,hsa-mir-1251,0.566981355,6.93E-07,3.20E-05,-0.55549772,0.003942096,0.07824016,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.6106032147473226,0.036082091131735446
RAD1,hsa-mir-377,0.397275511,0.000956981,0.016318632,-0.717491221,5.41E-05,0.005736343,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7753807565580506,0.5793353782878355
RPS6KL1,hsa-mir-1266,0.484743723,3.71E-05,0.001093001,-0.597584778,0.001608019,0.047229676,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.608256346926392,1.5771933549472101
TTC23L,hsa-mir-136,0.39605203,0.000995542,0.01683459,-0.61754815,0.001005373,0.036021569,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.22097795600273407,0.38823669465890376
ITPR2,hsa-mir-766,-0.368188622,0.002352858,0.032787116,0.562294822,0.003437593,0.07255079,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.0633174023070526,2.0858630580175337
GRIN3A,hsa-mir-1976,-0.368016846,0.002364826,0.032918895,0.602636484,0.001431977,0.044153961,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3071238844479327,1.3372446678324954
CDH15,hsa-mir-629,0.41657586,0.000502905,0.009733543,-0.610171197,0.001200235,0.039899628,targetprofiler-NO,targetscan-NO,miRanda-Yes,8.091478666752597,1.3329442564717202
C2orf71,hsa-mir-31,0.578842456,3.56E-07,1.75E-05,-0.555179477,0.003967175,0.078493394,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.09031939818293268,0.8368724603851131
CUX1,hsa-mir-1307,-0.427786608,0.00033991,0.007073961,0.562859562,0.003398262,0.072073112,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.1713788778940106,1.298252006969118
EXOSC1,hsa-mir-197,0.410437255,0.000619687,0.011526115,-0.605523277,0.001339015,0.042499095,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6373881449290618,0.8427340131072207
RNF157,hsa-mir-137,0.635462235,9.93E-09,6.59E-07,-0.533101004,0.006070135,0.09904099,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.8688446110142779,2.4035495578233568
TOLLIP,hsa-mir-183,0.319497073,0.008924413,0.08658269,-0.649348018,0.000444299,0.021965253,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.6381150481014506,6.453356374694586
ZNF217,hsa-mir-181c,-0.434429506,0.000267761,0.00580861,0.586005489,0.002082839,0.054748486,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.9329468474625504,0.36139799706039194
SLC30A8,hsa-mir-31,0.311723823,0.010837405,0.098891899,-0.540811349,0.005249121,0.091771554,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.19424072920988883,0.8368724603851131
INSR,hsa-mir-1976,-0.550421398,1.69E-06,7.13E-05,0.63397519,0.000666771,0.028142256,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.3831674418654547,1.3372446678324954
C12orf74,hsa-mir-513c,0.315459203,0.009877787,0.092841024,-0.594043369,0.001742218,0.049497281,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.34174490707571165,0.18370257807115717
