mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
PHYHIP,hsa-mir-224,-0.106319699,0.019812462,0.080840815,0.502307511,0.000512023,0.017444634,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.2858477899383888,3.486307659161418
MYO1D,hsa-mir-148b,-0.194379967,1.80E-05,0.000297741,0.451740086,0.002082993,0.044201048,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.9181700273405442,1.3378894108555022
ATAD2,hsa-mir-30d,0.232149656,2.70E-07,8.25E-06,-0.404538702,0.006456296,0.089494508,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.9094693519040224,0.8102884862034182
OPN3,hsa-mir-433,0.127751836,0.005061437,0.028774077,-0.40702795,0.00610607,0.086550505,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.7968503613569684,0.43228814823132594
MAP3K14,hsa-mir-299,-0.116232186,0.010818044,0.051365454,0.435102728,0.00316076,0.057658558,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6325803154090183,0.2002581693712025
CD151,hsa-mir-3170,-0.113664279,0.012708118,0.058003184,0.419790859,0.004557384,0.07231733,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.5330812373142415,4.3026276493486275
MCPH1,hsa-mir-25,0.218290102,1.38E-06,3.36E-05,-0.472047035,0.00121638,0.031157199,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.8626179852648367,1.8292872712418002
FOXD3,hsa-mir-382,-0.130023041,0.004326024,0.025479921,0.578862219,3.85E-05,0.002840531,targetprofiler-NO,targetscan-Yes,miRanda-Yes,2.8057837533935017,0.7283967193541555
P4HB,hsa-mir-625,-0.136373295,0.002753489,0.017931752,0.619424366,7.36E-06,0.000837851,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8227901981256637,1.0899779542328898
CPEB3,hsa-mir-496,-0.217926292,1.43E-06,3.49E-05,0.416975611,0.004865814,0.075302665,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.29121523091564233,0.5219513074408845
MBNL1,hsa-mir-659,0.114225048,0.012272157,0.056491583,-0.47702812,0.001060608,0.028465076,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0020544799694384,1.279694776622551
RNF144B,hsa-mir-370,-0.177669091,9.09E-05,0.00114719,0.500583362,0.000539065,0.018074311,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7862566105575673,0.674425163263217
CYCS,hsa-mir-22,-0.120757194,0.008086026,0.041162347,0.721427897,3.30E-08,1.24E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.899053580007898,0.9458165039109742
NPC1,hsa-mir-148a,-0.112424884,0.013720448,0.061395816,0.523073148,0.000269519,0.011223702,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.3549802257892098,0.6299883916170989
MTMR12,hsa-mir-25,0.1642742,0.000301202,0.003057439,-0.577986843,3.98E-05,0.002906932,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8304022096974014,1.8292872712418002
XRCC2,hsa-mir-1301,0.207964162,4.33E-06,8.96E-05,-0.434749574,0.003188153,0.057961584,targetprofiler-Yes,targetscan-Yes,miRanda-NO,3.3332868961354625,3.876400506545548
PARVA,hsa-mir-1266,-0.155861205,0.000610722,0.00541509,0.444965834,0.002474656,0.049344308,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.034423386871349,0.9992493757861575
ALDH5A1,hsa-mir-377,-0.123810801,0.006608751,0.035310755,0.549690769,0.000111178,0.00606381,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6116787840799098,0.3687460903746397
CA12,hsa-mir-942,-0.152736363,0.000787139,0.006642939,0.44182395,0.002677375,0.051888422,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.1920402612808072,1.742381263439739
NUP43,hsa-mir-203,-0.308097482,5.16E-12,5.54E-10,0.421526802,0.004375824,0.070574911,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.132897537456386,0.8036784341685153
STARD7,hsa-mir-27b,0.122035745,0.007434938,0.038605175,-0.451221815,0.002110893,0.044603521,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.0805334349343736,0.6387395768402246
FAM110C,hsa-mir-23b,-0.119512499,0.008768272,0.043794055,0.541756721,0.000145892,0.007336682,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.717362050759112,0.7730188912013324
EXOSC3,hsa-mir-452,-0.102602492,0.024577371,0.094690618,0.448649773,0.002254295,0.046520725,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.5758914149646106,1.4807770385222563
PNMAL2,hsa-mir-874,0.12600819,0.005700508,0.03152838,-0.412038403,0.005450801,0.080747457,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8914068545415944,1.3144327766497048
DCLRE1A,hsa-mir-466,0.177826362,8.96E-05,0.001133406,-0.430143582,0.003564991,0.062177117,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.182786889733629,1.8101459275814589
LOC100190939,hsa-mir-708,0.112474709,0.01367842,0.061260533,-0.499821744,0.000551413,0.018353657,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.0995853470266999,2.530408166098512
ZNF362,hsa-mir-874,0.205527481,5.63E-06,0.000111807,-0.406068396,0.006239072,0.087651426,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.02081438105314,1.3144327766497048
PLEKHM2,hsa-mir-612,-0.137283863,0.002576762,0.017023354,0.527466654,0.000234043,0.010185641,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9318142499515489,1.7451278274183726
GTF2H1,hsa-mir-543,0.104517341,0.022011798,0.087326256,-0.47388846,0.001156569,0.030149224,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.0115786210319948,0.7056215818168637
PMEPA1,hsa-mir-146a,-0.176680372,9.97E-05,0.001236702,0.61882548,7.56E-06,0.000854066,targetprofiler-Yes,targetscan-NO,miRanda-NO,4.755761128776007,0.9923142215230034
TECPR2,hsa-mir-203,0.117518704,0.009968317,0.048277173,-0.616136049,8.49E-06,0.000933379,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9060022847052738,0.8036784341685153
DNAJC3,hsa-mir-598,-0.133402811,0.003409464,0.021196557,0.479751328,0.000983191,0.027063093,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8490528885883991,0.885418895228065
NUCKS1,hsa-mir-17,0.171245512,0.000163313,0.001855797,-0.515905776,0.000337913,0.013138759,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2736609132232495,1.656091280496897
IP6K1,hsa-mir-605,0.10451871,0.02201005,0.087322811,-0.441434118,0.00270352,0.052212725,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.8520194721325117,0.6252859415105326
GPSM2,hsa-mir-653,-0.113737956,0.01265007,0.057805627,0.515717787,0.0003399,0.013193266,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.0529081800047695,0.5522586095633961
INPP5J,hsa-mir-27b,0.176768296,9.88E-05,0.001228501,-0.413182863,0.005310014,0.07940605,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.4252970882136667,0.6387395768402246
ZFC3H1,hsa-mir-944,-0.160554716,0.000413461,0.003955915,0.438163272,0.002931889,0.054995267,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0676335265205712,2.87176017818961
RCSD1,hsa-mir-766,0.276981063,6.67E-10,4.31E-08,-0.41783723,0.004769542,0.074373142,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5547968328795961,2.313785238632891
BTNL9,hsa-mir-379,-0.131318727,0.003951139,0.023758351,0.732080756,1.63E-08,6.99E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.9441239539052524,0.32087019108337556
SPOCD1,hsa-mir-150,-0.104161742,0.022469883,0.08868735,0.554458367,9.41E-05,0.005378348,targetprofiler-Yes,targetscan-NO,miRanda-NO,7.656777480507435,1.1709859241553229
BARD1,hsa-mir-203,-0.112629584,0.013548507,0.060821231,0.427348523,0.003812226,0.064829223,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.8656044358987455,0.8036784341685153
DGCR14,hsa-mir-150,-0.118628891,0.009283252,0.045742378,0.442118985,0.002657736,0.051644354,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.35051312825434,1.1709859241553229
KLHL23,hsa-mir-17,0.16233025,0.000355736,0.003500537,-0.554996035,9.24E-05,0.005309457,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.9120619279305948,1.656091280496897
NOD1,hsa-mir-25,-0.136707151,0.00268745,0.017595907,0.475952462,0.001092654,0.029021262,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.1999984819387965,1.8292872712418002
FAM117B,hsa-mir-203,-0.137626694,0.002512948,0.01669186,0.596286596,1.94E-05,0.001727684,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.9424896809400132,0.8036784341685153
VAMP7,hsa-mir-363,0.247553043,3.90E-08,1.55E-06,-0.458228652,0.001760278,0.039648646,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0433206727399846,1.5673658659167138
LMBR1L,hsa-mir-25,-0.122087617,0.007409542,0.038507239,0.532246079,0.000200291,0.009150723,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.9611379536722998,1.8292872712418002
IKBKB,hsa-mir-22,-0.113368052,0.012943887,0.058811229,0.499852002,0.000550918,0.018342756,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.8162656958818651,0.9458165039109742
DVL1,hsa-mir-612,-0.119564073,0.008739016,0.04367497,0.615071769,8.89E-06,0.000964687,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.8212236208581624,1.7451278274183726
DNAJC21,hsa-mir-96,0.145750491,0.001364671,0.010301335,-0.437254569,0.002998271,0.055791663,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0137055824141146,3.1608819654514546
ITPRIP,hsa-mir-3934,-0.129615276,0.004450487,0.026050308,0.442413503,0.002638258,0.051379021,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8290877658937852,2.619507771936915
HNRPLL,hsa-mir-25,0.178151409,8.70E-05,0.001105632,-0.463606849,0.001527211,0.036211274,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.1884397572615826,1.8292872712418002
TNFAIP8L3,hsa-mir-20a,-0.109046694,0.016848644,0.071669829,0.477862456,0.001036331,0.028026196,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.4273977687620819,2.0433906217496
CCBL2,hsa-mir-30b,0.142009896,0.00181473,0.012924112,-0.470495252,0.001268903,0.032028007,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.7158028923062912,0.7615979841493458
MPP2,hsa-mir-130a,0.115112224,0.011609386,0.054188828,-0.400912403,0.006997611,0.094060181,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.3319377581892538,1.828535903295581
ARAP2,hsa-mir-17,-0.210761696,3.19E-06,6.91E-05,0.431467943,0.003452835,0.060972695,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9250280388303618,1.656091280496897
GIPC1,hsa-mir-25,-0.118320229,0.009469385,0.046446391,0.406201229,0.006220511,0.087510061,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7539492462702106,1.8292872712418002
RAB31,hsa-mir-19a,-0.130310366,0.004240221,0.025086474,0.481863505,0.000926658,0.025989296,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.266172284184702,2.5523061539563687
NAV1,hsa-mir-222,-0.12498977,0.006106489,0.033246693,0.644307213,2.37E-06,0.000354155,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.1502556741237977,1.676147675677954
ARHGDIG,hsa-mir-22,-0.11571822,0.011175067,0.052641635,0.65214196,1.62E-06,0.000264392,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.6922068872220519,0.9458165039109742
DOK4,hsa-mir-1276,-0.104282185,0.022313811,0.088212619,0.42840886,0.003716722,0.063842244,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7193476947232724,2.485904549233007
TES,hsa-mir-141,-0.207883825,4.37E-06,9.02E-05,0.472217614,0.001210726,0.03105924,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.364575503974722,1.711589034246851
RPS6KA5,hsa-mir-543,-0.11002352,0.015885584,0.068574373,0.67644249,4.65E-07,0.000101147,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.6535301614751496,0.7056215818168637
CENPT,hsa-mir-185,-0.161134291,0.000393723,0.003801611,0.408536363,0.005901965,0.084782376,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.4441115021032198,1.5947311250739304
PPIP5K2,hsa-mir-452,-0.104507986,0.022023744,0.087363469,0.554441436,9.42E-05,0.005378966,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8711858910596617,1.4807770385222563
TSTD2,hsa-mir-655,-0.116956159,0.010332294,0.049609207,0.510439955,0.000400182,0.014747643,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.9146095486205937,0.42308692562543376
CCDC103,hsa-mir-584,0.1294574,0.004499538,0.026271011,-0.404687212,0.006434924,0.089295097,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.73066553436895,2.0276194330060755
RAVER2,hsa-mir-425,0.153602076,0.000734049,0.006279874,-0.482534724,0.000909311,0.025665585,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6873216794675456,1.916407789435803
SMAD2,hsa-mir-466,0.189506339,2.93E-05,0.000447193,-0.497237005,0.000595235,0.019361847,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0841816578542367,1.8101459275814589
KCTD21,hsa-mir-370,0.214235559,2.17E-06,4.97E-05,-0.402744619,0.006719391,0.091752006,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9472042773330652,0.674425163263217
ALG2,hsa-mir-200a,-0.122032965,0.007436301,0.038610946,0.427629043,0.003786753,0.064577331,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.1344922385761345,1.5102730352246185
ITGB7,hsa-mir-452,-0.116903522,0.010366948,0.049734806,0.427556924,0.003793288,0.064644611,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.0904190304038757,1.4807770385222563
FOXP3,hsa-mir-573,-0.137877955,0.002467098,0.016456278,0.605545066,1.33E-05,0.001297176,targetprofiler-NO,targetscan-NO,miRanda-Yes,3.12423129784057,5.9102982682535075
NARG2,hsa-mir-25,0.219302746,1.23E-06,3.05E-05,-0.656454438,1.31E-06,0.000224691,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9785383158163449,1.8292872712418002
ALS2,hsa-mir-183,0.194591782,1.76E-05,0.000292447,-0.404015522,0.00653208,0.090142257,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.0885796107895134,3.3582592596064034
PMM2,hsa-mir-766,-0.120642552,0.008146822,0.041402587,0.396873248,0.007646374,0.099242868,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1598216332571354,2.313785238632891
ARHGEF37,hsa-mir-3170,-0.241791335,8.17E-08,2.94E-06,0.479004313,0.001003909,0.02744456,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7625367488657144,4.3026276493486275
AATK,hsa-mir-940,0.106384583,0.019736989,0.080609074,-0.414197059,0.005187907,0.07829735,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1583692600102684,2.3668833808990555
OPHN1,hsa-mir-25,0.170284048,0.000177953,0.001991439,-0.452097721,0.002063931,0.043930539,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.8345156718304885,1.8292872712418002
TRIM34,hsa-mir-148a,-0.134652654,0.003117875,0.019772188,0.484478752,0.000860692,0.024740004,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.0450204473542248,0.6299883916170989
SLC35E2,hsa-mir-629,0.113251004,0.013038103,0.059130001,-0.493581304,0.000662546,0.020802014,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8403353630309882,1.425770382795837
POLA1,hsa-mir-1301,0.153645018,0.000731504,0.006262822,-0.529519975,0.000218959,0.009734679,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.305541148500602,3.876400506545548
SLC25A24,hsa-mir-193b,0.124418412,0.006345452,0.034226018,-0.586691921,2.85E-05,0.002291613,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.133571267920587,3.625430163259503
ZADH2,hsa-mir-155,0.19397627,1.87E-05,0.000308152,-0.402604698,0.006740295,0.09191676,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6473162877170057,1.5873757045700738
WIPF3,hsa-mir-940,0.118660784,0.009264206,0.0456698,-0.459244652,0.001713977,0.038951961,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6345821969516109,2.3668833808990555
DHFR,hsa-mir-452,-0.112280839,0.01384259,0.061801277,0.482347905,0.00091411,0.025748807,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3439179373770174,1.4807770385222563
MASP1,hsa-mir-377,-0.125830838,0.005769413,0.03182504,0.620577207,7.00E-06,0.00080769,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.092358249863336,0.3687460903746397
ZNF263,hsa-mir-653,0.171684873,0.000157006,0.001796631,-0.452457945,0.002044887,0.043654363,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0994640046231419,0.5522586095633961
RASAL2,hsa-mir-3934,-0.177191635,9.51E-05,0.001189707,0.41060469,0.005631742,0.082364863,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6509381282483918,2.619507771936915
C13orf33,hsa-mir-320a,-0.102700845,0.024439564,0.094295892,0.455946617,0.001868336,0.041175664,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.4318407887665144,1.8836250922830218
ARSK,hsa-mir-548s,0.124598595,0.006269203,0.033913445,-0.405278853,0.006350386,0.08862468,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2976989947830002,1.951359994720553
PLAG1,hsa-mir-93,0.143290456,0.001647259,0.011965058,-0.417301262,0.004829231,0.074954067,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.4601260535341662,2.8644525845689044
FUT4,hsa-mir-10b,0.169520391,0.000190449,0.002105083,-0.485662923,0.000832227,0.024207081,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0926119237492036,0.6278769879949845
ZNF527,hsa-mir-1976,0.107384141,0.018605521,0.077186882,-0.396741843,0.007668324,0.099410882,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7223240922957687,1.6280099901793201
CHRDL2,hsa-mir-454,-0.129539005,0.004474123,0.02615901,0.455504613,0.001889931,0.041471893,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.49126367123942116,2.939382084870714
ARL1,hsa-mir-93,0.159748683,0.000442445,0.004178179,-0.438599449,0.002900487,0.054615035,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.6721232250685077,2.8644525845689044
BCL2,hsa-mir-377,-0.10540927,0.020898279,0.084070792,0.545091844,0.000130252,0.006786188,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7765020402156789,0.3687460903746397
SBK1,hsa-mir-940,0.274205654,1.00E-09,6.17E-08,-0.430741948,0.003513928,0.061641161,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6656960171618629,2.3668833808990555
CCNE2,hsa-mir-363,0.314275729,1.83E-12,2.18E-10,-0.408191285,0.005948128,0.085195789,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.248323845304787,1.5673658659167138
CPEB3,hsa-mir-539,-0.135920242,0.00284547,0.018396623,0.569724426,5.43E-05,0.003642388,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.29121523091564233,0.469269399037081
TNS4,hsa-mir-96,-0.209618799,3.62E-06,7.69E-05,0.605255378,1.35E-05,0.001307553,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.7518334611440036,3.1608819654514546
INTS7,hsa-mir-203,-0.165009483,0.00028269,0.002903422,0.778545174,4.93E-10,3.93E-07,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3998203202692443,0.8036784341685153
ABCF2,hsa-mir-150,-0.144594258,0.00149142,0.011060865,0.43010834,0.003568019,0.062214583,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.1173199724255634,1.1709859241553229
PCBD2,hsa-mir-889,-0.131189387,0.003987193,0.023925165,0.567444135,5.90E-05,0.003873721,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5537028802651086,0.5544544066600091
IGFBP3,hsa-mir-505,-0.119755982,0.008630914,0.0432622,0.505320424,0.000467678,0.016410788,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.598527834223594,2.0120760546152163
TCF7L1,hsa-mir-17,0.109419898,0.016474829,0.070466117,-0.539511175,0.000157361,0.007731174,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.4642537823729027,1.656091280496897
TMLHE,hsa-mir-766,0.117711913,0.00984596,0.047825187,-0.536448767,0.000174321,0.008302962,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7346026736805171,2.313785238632891
MYBL2,hsa-mir-30d,0.267746978,2.52E-09,1.40E-07,-0.528671677,0.000225081,0.009918672,targetprofiler-NO,targetscan-NO,miRanda-Yes,4.418219855460363,0.8102884862034182
TMEM192,hsa-mir-452,0.13207656,0.003745753,0.02280003,-0.531121703,0.000207809,0.009387065,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7543951427786642,1.4807770385222563
CCDC150,hsa-mir-193b,-0.150737368,0.000923585,0.007546113,0.42080062,0.004450991,0.071253141,targetprofiler-Yes,targetscan-NO,miRanda-NO,3.7165680709468982,3.625430163259503
PTK7,hsa-mir-22,0.306210384,7.05E-12,7.33E-10,-0.553041955,9.89E-05,0.005575669,targetprofiler-NO,targetscan-NO,miRanda-Yes,3.021802052381887,0.9458165039109742
HSD17B4,hsa-mir-944,-0.174466108,0.000122087,0.001460732,0.443716925,0.002553557,0.050333479,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6025813156926506,2.87176017818961
VAMP7,hsa-mir-505,0.111713508,0.014333012,0.063457006,-0.403787189,0.006565395,0.090406523,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0433206727399846,2.0120760546152163
CYB5R1,hsa-mir-612,-0.107271405,0.018730239,0.077569859,0.437993048,0.002944225,0.055135531,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.0034554544385497,1.7451278274183726
EPB41L4B,hsa-mir-203,0.314430486,1.78E-12,2.13E-10,-0.44723049,0.002337051,0.047560198,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2969309821588832,0.8036784341685153
LY9,hsa-mir-497,0.151617722,0.000861004,0.007136325,-0.408140833,0.005954903,0.085246138,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.2452652370484745,0.5754027728938853
DHX34,hsa-mir-31,-0.126441227,0.005535361,0.030821197,0.427880817,0.003764018,0.064352339,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.264804048130921,6.505465692748853
GALK2,hsa-mir-26b,-0.131968287,0.003774492,0.022933431,0.401820503,0.006858496,0.092949744,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.21783020564891,0.9123596006285436
VPS37D,hsa-mir-708,0.254668002,1.53E-08,6.81E-07,-0.410679958,0.005622115,0.082285771,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.1183767975938796,2.530408166098512
SNPH,hsa-mir-185,0.109995823,0.015912211,0.068661585,-0.415181468,0.005071732,0.077248929,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5964802527556418,1.5947311250739304
SPRYD3,hsa-mir-3170,-0.157056101,0.00055355,0.005005845,0.477759526,0.001039299,0.028075154,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9333011272365308,4.3026276493486275
ZBTB7A,hsa-mir-17,-0.164874986,0.000285995,0.002931304,0.477840325,0.001036968,0.02803897,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7353615291212054,1.656091280496897
