mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
C4orf46,hsa-mir-545,-0.177150817,0.002421497,0.019868283,0.576458065,0.0005541,0.015678309,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.6904559293452064,1.5351420976171335
CDH1,hsa-mir-98,0.258528872,7.92E-06,0.00021968,-0.683662144,1.61E-05,0.001677802,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.4657881081345267,0.9194360185464017
CDCA8,hsa-mir-877,0.278332328,1.41E-06,5.27E-05,-0.460576929,0.007984879,0.080370214,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.6845128028359437,1.119907646282115
ATXN7L3,hsa-mir-940,0.190046722,0.001123036,0.011111659,-0.573504508,0.000600539,0.016472345,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.3063654767101203,1.0800878066046804
LIX1,hsa-mir-452,-0.141176378,0.01595233,0.07879198,0.55104037,0.0010813,0.02378753,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.576458284365181,1.2561564961607434
ARMCX2,hsa-mir-424,0.165706996,0.004594036,0.031940341,-0.573344951,0.000603142,0.016520568,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.5962509903528567,0.2985217909255005
PCBP4,hsa-let-7i,-0.14037595,0.016565911,0.080935651,0.442288417,0.01125557,0.098803835,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.4727018326567258,1.5103644470115336
IGF2BP1,hsa-mir-17,0.143334925,0.014395698,0.073229305,-0.541663261,0.001365731,0.027450723,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.026007684536648,1.608467635400364
STEAP2,hsa-mir-765,-0.13711472,0.019283951,0.090100915,0.538688979,0.001468673,0.028708021,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.7488202637230076,0.9658192254349969
B4GALT5,hsa-mir-493,-0.142342728,0.015093852,0.075760416,0.664574102,3.35E-05,0.00267485,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.807818443447614,0.41023955692720676
STYX,hsa-mir-22,-0.284778018,7.82E-07,3.18E-05,0.504928666,0.003205014,0.046273504,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0526723929616493,0.9926095320516921
DTNA,hsa-mir-145,-0.18635149,0.001406803,0.01319986,0.667016128,3.06E-05,0.002523515,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.5187727870950725,0.17899561881156612
SDC2,hsa-mir-664,-0.219402108,0.000161505,0.002493392,0.490775359,0.004345187,0.055642328,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8271587089477895,1.2399236141858918
HOMEZ,hsa-mir-942,0.300262137,1.78E-07,9.02E-06,-0.478217337,0.005633096,0.065135712,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.833930809524266,2.1910991965190476
CREB3L3,hsa-mir-210,0.298203335,2.18E-07,1.07E-05,-0.453286077,0.009176049,0.087454733,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.5061158979398248,4.319236653442671
PAQR8,hsa-mir-589,-0.22469859,0.000110579,0.001847451,0.7230256,2.95E-06,0.000561943,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5103209815144721,2.3749655378420624
PLCH1,hsa-mir-382,-0.182072786,0.001816707,0.016011056,0.585545853,0.000430466,0.013388189,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.1805720026733204,0.45159944162958343
NTNG1,hsa-mir-378,-0.144442541,0.013649946,0.070515961,0.704301229,6.84E-06,0.00096193,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.12524267119298538,0.6700115691289259
ARHGAP29,hsa-mir-25,-0.20689897,0.000381216,0.004859266,0.461160243,0.007895534,0.079844792,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3047426915312046,1.963619291312491
FAM92A1,hsa-mir-17,0.221048668,0.000143701,0.002275303,-0.645409101,6.65E-05,0.004107921,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.9571165588317988,1.608467635400364
MAP2K4,hsa-mir-506,-0.165621,0.004615524,0.032048524,0.597555475,0.000304778,0.010799795,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.1394205011204557,0.08193009120433989
CTNND1,hsa-mir-3942,-0.22244465,0.000130065,0.002102856,0.544038662,0.001288105,0.026459315,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6672050706884655,2.173500630865526
RAG1,hsa-mir-676,-0.160720235,0.006000296,0.038892842,0.48788279,0.004616864,0.05770573,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9778751201727913,0.7830018654530534
BTF3L4,hsa-mir-625,-0.166236952,0.00446359,0.031266626,0.49518931,0.00395713,0.052594125,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.063565009276955,3.8096054316046253
MAP3K3,hsa-mir-664,-0.228267614,8.52E-05,0.00150048,0.465351951,0.007278132,0.07603644,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8668224639871394,1.2399236141858918
MORN4,hsa-mir-338,-0.186367212,0.001405468,0.013189815,0.61095528,0.000203941,0.00834826,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9947054679732321,0.3644237827425488
DDHD2,hsa-mir-664,-0.188820169,0.00121079,0.01176754,0.557033972,0.000928018,0.021610308,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.0007762967232143,1.2399236141858918
SH3BP5L,hsa-mir-495,-0.15040072,0.01019246,0.057203963,0.560579486,0.00084663,0.020421819,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.4026236336466518,0.3854495864275635
LRRC7,hsa-mir-581,0.173918396,0.002912994,0.022805303,-0.596460448,0.000314704,0.011018801,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.2066273849321225,1.2272717352039286
ILDR2,hsa-mir-581,0.214404362,0.000229008,0.003277145,-0.55355585,0.001014457,0.022866347,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5346343965736491,1.2272717352039286
CHL1,hsa-mir-539,-0.239399632,3.68E-05,0.000767691,0.464453454,0.007406893,0.076830545,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.192166606717219,0.24408365957749745
PKIA,hsa-mir-299,0.137837783,0.018649971,0.088029436,-0.511241843,0.00278644,0.042489822,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7388342540060996,0.30622600072264194
FAM105A,hsa-mir-148b,0.187178407,0.001338119,0.012701169,-0.485927583,0.004808655,0.059113824,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.5779812384275234,1.5165786546869482
PFKFB3,hsa-mir-17,-0.19972785,0.000610223,0.006975507,0.45337122,0.009161316,0.087357735,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2952026061692577,1.608467635400364
NXPH3,hsa-mir-99b,0.216682475,0.000195499,0.002894603,-0.506598375,0.003089343,0.045259563,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.4631431407545291,0.7417291755942528
TRIM33,hsa-mir-205,0.272015213,2.49E-06,8.43E-05,-0.506825945,0.003073861,0.045125941,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7076589876992246,34.27889709409032
RBBP7,hsa-mir-888,0.159439072,0.006418939,0.040866002,-0.489859683,0.004429662,0.056300526,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.1250574736016115,0.5230557424560502
MTMR6,hsa-mir-500a,0.216255576,0.000201407,0.00296302,-0.61469666,0.000181708,0.00777548,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8179386519451322,0.5898136713786983
MSRA,hsa-mir-653,-0.144788233,0.013424251,0.069694177,0.521392429,0.002212473,0.03695497,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.32200947515340644,0.6637066050261717
TMC7,hsa-mir-29c,0.156278604,0.007565543,0.046091599,-0.44763516,0.010199774,0.093163583,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.6938267388527557,0.36283440842525105
PRPF40B,hsa-mir-598,0.165104995,0.004746375,0.032727742,-0.573490756,0.000600763,0.016475649,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.1855211549615932,1.0501068049771847
RRN3,hsa-mir-877,0.181008516,0.001934356,0.016793667,-0.497538025,0.003763086,0.051057964,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.3111901938513588,1.119907646282115
AGPAT4,hsa-mir-660,-0.175237255,0.002702446,0.021572181,0.684235136,1.57E-05,0.001652824,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1909880807207007,0.45860803762697094
TEX9,hsa-let-7i,-0.193483805,0.000907343,0.009443468,0.496949128,0.003810951,0.051449972,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.019205307938358,1.5103644470115336
TMEM184A,hsa-mir-224,0.32191824,1.93E-08,1.31E-06,-0.46431015,0.007427608,0.076962645,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2326721345640475,2.3969138611261496
OSTM1,hsa-mir-500a,0.382481649,1.43E-11,2.01E-09,-0.495967181,0.003891932,0.052090932,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1462734879842515,0.5898136713786983
PNMA2,hsa-mir-375,-0.166591053,0.0043783,0.030822486,0.448193013,0.010094603,0.092574276,targetprofiler-NO,targetscan-Yes,miRanda-NO,5.136759867829975,0.7355035564707431
ADAMTS9,hsa-mir-410,-0.160021642,0.006225437,0.039961388,0.57993512,0.000503517,0.014792532,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.0762268961247425,0.35587339719668115
ZNF202,hsa-mir-625,-0.144281803,0.013756019,0.070904442,0.51298669,0.002679462,0.041538909,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2658790390701582,3.8096054316046253
ZDHHC3,hsa-mir-940,0.170700953,0.00349052,0.026073718,-0.499723655,0.003589938,0.049610846,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7862269063610842,1.0800878066046804
ANGPTL2,hsa-mir-31,-0.159972903,0.006241423,0.040032059,0.59865201,0.000295118,0.010586475,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.1363812629475945,5.3020946961317605
KIAA1522,hsa-mir-940,0.170262758,0.003576726,0.026547112,-0.560665297,0.000844741,0.020392124,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7746463370002884,1.0800878066046804
ARHGEF10,hsa-mir-224,-0.143252507,0.014452593,0.073442806,0.504440367,0.00323954,0.046572586,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5089904588098466,2.3969138611261496
NRG2,hsa-mir-141,0.13912934,0.017562592,0.084401591,-0.562560055,0.000803955,0.01975429,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2259265157956911,0.6026278538438596
GBAS,hsa-mir-935,-0.154980422,0.008087182,0.048387151,0.451344377,0.009517526,0.08937473,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3890554072376387,4.26575001841235
PLXNA2,hsa-mir-431,0.268726923,3.32E-06,0.000106923,-0.510588561,0.002827435,0.042871663,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5537481435020386,0.35233926920561415
SNX8,hsa-mir-589,0.198261609,0.000670521,0.007497902,-0.46494287,0.007336518,0.076376086,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3343540451885,2.3749655378420624
DNAI1,hsa-mir-629,-0.24334398,2.71E-05,0.000599198,0.451322109,0.009521504,0.089397268,targetprofiler-NO,targetscan-Yes,miRanda-Yes,4.100581133626568,1.6162834828237809
MGST1,hsa-mir-20a,0.210443022,0.000300346,0.004044345,-0.571061737,0.000641506,0.017131385,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.9246009703855314,1.640186496163599
AGPAT5,hsa-mir-221,0.31866214,2.73E-08,1.77E-06,-0.692967139,1.10E-05,0.001311721,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0543536055732659,1.3277036394442534
C2CD2,hsa-mir-22,0.147650658,0.01167807,0.063099671,-0.497664606,0.003752865,0.050962306,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.1529376237075806,0.9926095320516921
NDE1,hsa-mir-766,-0.176258947,0.002548955,0.0206538,0.522986049,0.002132411,0.036127711,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.660901771134801,0.9457296387626914
RNF165,hsa-mir-660,-0.159994564,0.006234314,0.040002435,0.536617243,0.001544325,0.029616191,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5168173058364974,0.45860803762697094
SYNE2,hsa-mir-200c,-0.148094131,0.011426281,0.062125455,0.750577523,7.52E-07,0.00022593,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.7576948787970074,0.4913504920922977
PHF13,hsa-mir-940,0.167662805,0.004129036,0.029518652,-0.474953387,0.006016923,0.067778722,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9994282577584741,1.0800878066046804
KYNU,hsa-mir-222,0.18826222,0.001252757,0.012079024,-0.645099147,6.72E-05,0.004134337,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.59152891987227,1.3795671282797068
HPS5,hsa-mir-3690,0.157348888,0.007158276,0.044279103,-0.508333608,0.002972976,0.044190294,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.718638700709605,4.51124299607419
EZH1,hsa-mir-200c,-0.187919298,0.001279209,0.012274789,0.599760609,0.000285629,0.010371139,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1155919381635193,0.4913504920922977
SRGAP3,hsa-mir-17,-0.207377053,0.000369235,0.004738555,0.656436342,4.51E-05,0.003212439,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.6552610057742423,1.608467635400364
JAG2,hsa-mir-381,0.137529638,0.0189179,0.088902438,-0.553348965,0.001019815,0.022939598,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.7745385985911967,0.39713329833730954
BPHL,hsa-mir-653,-0.159841616,0.006284668,0.040231759,0.588956665,0.000390793,0.012589013,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.4792778400108147,0.6637066050261717
FOXP4,hsa-mir-197,-0.136369197,0.019957161,0.092296212,0.451457159,0.009497402,0.089249548,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.230676770054138,1.2089890609838865
USP47,hsa-mir-141,0.205447798,0.000419835,0.00523162,-0.490407404,0.004378965,0.05590328,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.849473507881049,0.6026278538438596
MAPT,hsa-mir-17,0.23082823,7.05E-05,0.001292411,-0.736945701,1.51E-06,0.000362236,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5874160940394045,1.608467635400364
ACOT13,hsa-mir-664,0.186028904,0.001434463,0.013394061,-0.572583854,0.0006157,0.01671669,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7463586030001741,1.2399236141858918
ELOVL7,hsa-mir-1248,-0.147201718,0.011937937,0.064110107,0.556768116,0.000934389,0.021702131,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.5952105800433043,1.1596531232789615
PPARA,hsa-mir-651,0.158329357,0.006802487,0.042637599,-0.442473101,0.011217625,0.098604788,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.513695033527259,1.9455992676832998
ODF2L,hsa-mir-581,-0.138275361,0.01827518,0.086782063,0.473435185,0.006202937,0.069037132,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.4193159305500116,1.2272717352039286
ZC3H7B,hsa-mir-1229,-0.169204535,0.003792908,0.027710644,0.466682451,0.007090963,0.074837443,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.6409222819937407,1.6690137109395253
PRICKLE1,hsa-mir-433,-0.187477366,0.001314055,0.012528212,0.457967171,0.008395197,0.082854978,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.5474128956426605,0.27095952072771945
MAVS,hsa-mir-1226,-0.162915294,0.005339595,0.035710446,0.499572744,0.003601668,0.049712215,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1359646851541394,1.5382551927673023
ANKHD1,hsa-mir-17,0.170737157,0.003483482,0.026034696,-0.55914707,0.000878723,0.020901675,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.8581691045016878,1.608467635400364
AGFG2,hsa-mir-629,-0.147646155,0.011680651,0.063109589,0.727624653,2.38E-06,0.000487747,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6796085609706904,1.6162834828237809
SDC2,hsa-mir-892a,0.136160025,0.020149673,0.092901771,-0.509887365,0.002872016,0.043262675,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.8271587089477895,0.7580750852389347
PPP1CB,hsa-mir-10b,0.16745918,0.004175385,0.029767587,-0.461905277,0.007782656,0.079186905,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0037425491868415,0.21078198620708435
FLII,hsa-mir-141,-0.207649166,0.000362572,0.004673988,0.694345937,1.04E-05,0.001264545,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.8689472902062898,0.6026278538438596
HECTD2,hsa-mir-664,-0.226134878,9.96E-05,0.001699938,0.548039174,0.001166076,0.02488051,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0545319407414577,1.2399236141858918
EDEM3,hsa-mir-934,0.193894443,0.000884302,0.009259622,-0.603361688,0.000256646,0.009683752,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.7916759716225431,0.4662966639267829
RNF144B,hsa-mir-653,0.296281367,2.63E-07,1.26E-05,-0.501938708,0.003421514,0.048158304,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9455491419891044,0.6637066050261717
EPOR,hsa-mir-140,-0.181903884,0.001834931,0.016134314,0.459604744,0.008135694,0.081306572,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9133586868226315,0.9604125519184151
DOK6,hsa-mir-137,0.199720151,0.000610526,0.006977874,-0.55926633,0.000876011,0.020856252,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.3142082205299379,0.9925207464346137
ERMP1,hsa-mir-891a,0.337438923,3.51E-09,2.91E-07,-0.477585852,0.005705677,0.065633328,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.3622165148673284,1.189601069398422
PSME4,hsa-mir-200c,0.36524528,1.30E-10,1.50E-08,-0.590425687,0.000374729,0.012260515,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0739233563089845,0.4913504920922977
RDH11,hsa-mir-660,0.320850073,2.16E-08,1.45E-06,-0.545932363,0.001229015,0.025699356,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6886937839730793,0.45860803762697094
ABCG1,hsa-mir-378,0.208679805,0.00033834,0.004431247,-0.472350281,0.00633885,0.069972089,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.7205404994411275,0.6700115691289259
CREB5,hsa-mir-214,-0.300865084,1.68E-07,8.56E-06,0.661329667,3.77E-05,0.002885896,targetprofiler-NO,targetscan-Yes,miRanda-NO,7.504611490827081,0.21242766269205096
PIAS3,hsa-mir-625,-0.227122291,9.27E-05,0.001604529,0.646507382,6.40E-05,0.004010013,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9131660584349058,3.8096054316046253
TRIM10,hsa-mir-217,-0.16715539,0.004245406,0.03013164,0.700081877,8.19E-06,0.001084397,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8026702643900028,0.1406996985026888
SMEK2,hsa-mir-581,0.156643303,0.007424503,0.045463433,-0.599934475,0.000284165,0.01033863,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.7597850794318118,1.2272717352039286
ARMC6,hsa-mir-765,0.266895481,3.89E-06,0.000122107,-0.492338892,0.004204144,0.054550709,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.9820874964339652,0.9658192254349969
L3MBTL4,hsa-mir-581,0.135324809,0.020934521,0.09542058,-0.605477827,0.000240862,0.009290746,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5793777562820799,1.2272717352039286
TRAF3IP1,hsa-mir-452,-0.136297922,0.020022579,0.092497678,0.444685339,0.010771406,0.0962266,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.273780213673981,1.2561564961607434
ZBTB8A,hsa-mir-223,-0.172974095,0.003072779,0.023727592,0.524488344,0.002059255,0.035371446,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0047615703557662,2.999866681937445
S100A1,hsa-mir-31,-0.19949912,0.000619287,0.007054626,0.527236569,0.001931064,0.034018204,targetprofiler-Yes,targetscan-NO,miRanda-NO,3.198564811610491,5.3020946961317605
RABGEF1,hsa-mir-500a,-0.158091425,0.006887343,0.043034486,0.732404005,1.89E-06,0.000421079,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.164097584279597,0.5898136713786983
BRF2,hsa-mir-96,-0.212019357,0.000269783,0.003722146,0.601994473,0.000267327,0.009938119,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.0814304619594262,3.155378758196169
PUM2,hsa-mir-629,0.226687129,9.57E-05,0.00164592,-0.502406598,0.003386823,0.047866324,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.8830106252291172,1.6162834828237809
STX2,hsa-mir-766,-0.188026609,0.001270876,0.012214775,0.462769002,0.007653514,0.078357996,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3738098846866114,0.9457296387626914
ZCCHC14,hsa-mir-378c,-0.30305673,1.35E-07,7.09E-06,0.524134596,0.002076282,0.03555465,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.275473521448354,0.6527730210212564
ABRA,hsa-mir-10b,-0.157469722,0.007113548,0.044069419,0.575505609,0.000568717,0.015937137,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.339960081037115,0.21078198620708435
C7orf41,hsa-mir-17,-0.229867412,7.57E-05,0.001368365,0.532345445,0.001711126,0.031573736,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.1755112036686397,1.608467635400364
KCTD14,hsa-mir-934,-0.14322329,0.014472809,0.073516041,0.673891891,2.36E-05,0.002142995,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.9106879077253849,0.4662966639267829
CAPS,hsa-mir-197,0.272506706,2.38E-06,8.12E-05,-0.44185414,0.011345224,0.099303038,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.3729042056777396,1.2089890609838865
PLCL2,hsa-mir-221,0.580595973,0,0,-0.566808507,0.000718743,0.018406622,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.5017877692533163,1.3277036394442534
CGNL1,hsa-mir-222,0.214112174,0.000233674,0.003329287,-0.623780247,0.000136453,0.006492747,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.14919547967307928,1.3795671282797068
RAB3B,hsa-mir-192,-0.13827068,0.018279154,0.086795579,0.453436065,0.009150109,0.087289186,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.2261336697061243,0.5885574189741671
MS4A2,hsa-mir-337,-0.172720718,0.003116985,0.023980193,0.556675706,0.000936612,0.021731405,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.1306815413720606,0.3438689304276301
ITGB1,hsa-mir-625,-0.164295047,0.00495851,0.033824287,0.606062096,0.000236659,0.009188974,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.1924024404678621,3.8096054316046253
DIAPH2,hsa-mir-21,-0.180250543,0.002022345,0.017365384,0.530181113,0.001801479,0.032576681,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.0276677102833562,7.929934683042985
UGT1A6,hsa-mir-664,0.250997047,1.47E-05,0.000365202,-0.568012048,0.000696098,0.018023491,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.0803331207674214,1.2399236141858918
USP39,hsa-mir-1226,0.215601663,0.00021078,0.003069339,-0.52695356,0.001943936,0.034160363,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.0364196808560489,1.5382551927673023
