mRNA,microRNA,weight,edge_color
SCP2,hsa-mir-20b,0.441976273,green
KIAA0494,hsa-mir-625,0.638401651,green
FAM155B,hsa-mir-541,0.622366756,green
IRX2,hsa-mir-186,0.356523439,red
RHOBTB2,hsa-mir-10b,0.826132297,green
TMED7,hsa-mir-148a,0.416899826,green
N6AMT1,hsa-mir-1301,0.361405977,red
C6orf62,hsa-mir-323,0.38820103,green
CDC42EP3,hsa-mir-205,0.431184143,red
ITPR3,hsa-mir-484,0.78254932,green
TRIM36,hsa-mir-584,0.357357678,red
CDCA4,hsa-mir-766,0.386160207,red
CDS2,hsa-mir-151,0.415300942,red
SLC7A1,hsa-mir-31,0.413534987,green
GLCE,hsa-mir-190,0.503867639,green
SLFN13,hsa-mir-1251,0.521763537,green
ESR1,hsa-mir-181d,0.372695142,red
SEC23B,hsa-mir-323,0.661909226,green
PAQR7,hsa-mir-33b,0.730435117,green
ZFP28,hsa-mir-345,0.460632304,red
FBXO22,hsa-mir-10b,0.409207694,red
FOXH1,hsa-mir-134,0.378888802,green
CLIP4,hsa-mir-205,0.427262561,red
KIT,hsa-mir-766,0.428518965,green
PITPNM2,hsa-mir-29a,0.401634238,red
LPP,hsa-mir-151,0.398694502,red
FAM83A,hsa-mir-141,0.459078047,green
TRAM1,hsa-mir-539,0.518470196,green
SYNGR1,hsa-mir-328,0.384015914,red
DNAJC5,hsa-mir-370,0.397255276,green
MYO6,hsa-mir-543,0.411101956,green
SEPT3,hsa-mir-10b,0.405441341,red
GATA3,hsa-mir-616,0.406314203,green
ATXN7L2,hsa-mir-497,0.379605429,red
TTC21B,hsa-mir-942,0.441767418,red
CELF2,hsa-mir-29a,0.358627283,red
FKBP1A,hsa-mir-370,0.375405381,green
LRRC59,hsa-mir-204,0.705034691,green
USP35,hsa-mir-708,0.404067181,red
NARG2,hsa-mir-186,0.509863918,green
ITGB8,hsa-mir-1976,0.462090416,green
EYA4,hsa-mir-345,0.377476741,green
CIC,hsa-mir-2110,0.413675056,green
FADD,hsa-mir-370,0.600252696,green
BET1L,hsa-mir-377,0.43258919,green
AKAP12,hsa-mir-376c,0.394038975,red
ANKRD35,hsa-mir-505,0.5054801,red
ILDR1,hsa-mir-425,0.5342478,green
DTNB,hsa-mir-3934,0.494219376,green
